trial_uid,binary_success_label,start_year,phase_numeric,is_phase_1_2_combined,num_arms,is_randomized,is_multi_center,country_count,is_multi_country,intervention_type,is_combination_therapy,sponsor_type,sponsor_trial_count_total,sponsor_trial_count_last_5y,sponsor_success_rate_historical,is_top_10_sponsor,target_primary,target_category,target_trial_count_total,target_trial_count_last_5y,target_success_rate_historical,is_novel_target
NCT04700488,0,2021,NA,NA,NA,0,0,1,0,DIAGNOSTIC_TEST,0,academic,1,0,NA,0,6d mri,diagnostic_test,0,0,NA,1
NCT04718701,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,1,1,NA,0,anlotinib toripalimab nab paclitaxel,drug,0,0,NA,1
NCT04721301,NA,2020,1,0,NA,0,0,1,0,COMBINATION_PRODUCT,1,academic,4,2,0,0,nivolumab plus ipilimumab plus maraviroc,combination_product,0,0,NA,1
NCT04723030,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,2,1,NA,0,carleilizumab apathy mesylate radiotherapy paclitaxel albumin bound,drug,0,0,NA,1
NCT04726956,NA,2021,NA,NA,NA,0,0,1,0,NA,0,academic,2,2,1,0,biomarker,NA,41,24,0.5,0
NCT04736043,NA,2021,NA,NA,NA,0,0,1,0,OTHER,0,academic,6,2,NA,0,organoid,other,0,0,NA,1
NCT04737551,NA,2021,NA,NA,NA,0,0,1,0,OTHER,1,academic,1,0,NA,0,follow up only,other,0,0,NA,1
NCT04743479,NA,2021,NA,NA,NA,0,0,1,0,DIAGNOSTIC_TEST,0,academic,14,13,1,1,high resolution mri ct examinations,diagnostic_test,0,0,NA,1
NCT04752696,NA,2021,2,0,NA,0,0,1,0,DRUG,0,unknown,0,0,NA,0,onvansertib,drug,0,0,NA,1
NCT04755036,1,2021,NA,NA,NA,0,0,1,0,OTHER,0,academic,0,0,NA,0,survey and case vignette,other,0,0,NA,1
NCT04765410,NA,2021,NA,NA,NA,0,0,1,0,DIAGNOSTIC_TEST,0,academic,0,0,NA,0,eus fna endoscopic ultrasound fine needle aspiration,diagnostic_test,0,0,NA,1
NCT04777604,NA,2021,NA,NA,NA,0,0,1,0,OTHER,0,academic,6,2,NA,0,organoid,other,0,0,NA,1
NCT04787991,NA,2021,1,0,NA,0,0,1,0,DRUG,0,biotech,0,0,NA,0,nivolumab cohort a,drug,0,0,NA,1
NCT04789486,NA,2021,1,0,NA,0,0,1,0,DRUG,1,academic,12,5,0,0,aguix,drug,0,0,NA,1
NCT04789980,NA,2021,NA,NA,NA,0,0,1,0,NA,0,biotech,0,0,NA,0,supportive outcomes,NA,12,5,NA,0
NCT04790695,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,1,0,0,0,seribantumab,drug,0,0,NA,1
NCT04793633,NA,2021,NA,NA,NA,0,0,1,0,COMBINATION_PRODUCT,1,biotech,0,0,NA,0,linfu technique,combination_product,0,0,NA,1
NCT04794140,NA,2021,NA,NA,NA,0,0,1,0,PROCEDURE,0,academic,0,0,NA,0,different number of passes,procedure,0,0,NA,1
NCT04796948,1,2021,1,0,NA,0,0,1,0,DRUG,0,biotech,4,4,0.5,0,irinotecan liposome oxaliplatin 5 fu fluorouracil injection lv calcium folinate injection,drug,0,0,NA,1
NCT04797676,NA,2021,NA,NA,NA,0,0,1,0,PROCEDURE,0,academic,0,0,NA,0,different methods of specimen acquisition,procedure,0,0,NA,1
NCT04802993,NA,2021,NA,NA,NA,0,0,NA,0,OTHER,0,academic,0,0,NA,0,resection rates,other,0,0,NA,1
NCT04803851,NA,2021,1,0,NA,0,0,1,0,DRUG,0,academic,5,5,NA,0,anlotinib plus ak105,drug,0,0,NA,1
NCT04807972,0,2021,1,0,NA,0,0,6,1,DRUG,0,big_pharma,2,2,0,0,abbv 927,drug,0,0,NA,1
NCT04808687,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,3,2,0,0,nab paclitaxel and s 1,drug,3,3,NA,0
NCT04809766,0,2021,1,0,NA,0,0,1,0,BIOLOGICAL,1,academic,0,0,NA,0,autologous mesothelin specific tcr t cells,biological,0,0,NA,1
NCT04810910,NA,2021,1,0,NA,0,0,1,0,BIOLOGICAL,1,academic,2,2,0.5,0,ineo vac p01,biological,1,1,1,0
NCT04812808,NA,2021,NA,NA,NA,0,0,1,0,DRUG,0,unknown,0,0,NA,0,bazedoxifene 20 mg,drug,0,0,NA,1
NCT04814251,NA,2021,NA,NA,NA,0,0,NA,0,OTHER,0,academic,3,3,0.667,0,observationnal cohort,other,0,0,NA,1
NCT04820179,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,0,0,NA,0,cabozantinib atezolizumab,drug,0,0,NA,1
NCT04821219,0,2021,NA,NA,NA,0,0,NA,0,OTHER,0,academic,14,6,0.333,1,treatment prediction pdt platform,other,0,0,NA,1
NCT04821284,NA,2021,1,0,NA,0,0,2,1,DRUG,1,unknown,0,0,NA,0,gemcitabine hydrochloride,drug,31,1,0.667,0
NCT04825288,NA,2021,1,0,NA,0,0,1,0,BIOLOGICAL,0,biotech,0,0,NA,0,xb2001 or placebo,biological,0,0,NA,1
NCT04827953,NA,2021,1,0,NA,0,0,1,0,DRUG,0,biotech,0,0,NA,0,gemcitabine,drug,77,24,0.448,0
NCT04834505,NA,2021,NA,NA,NA,0,0,1,0,OTHER,0,academic,5,5,NA,0,diagnostic imaging modalities for validation sample,other,0,0,NA,1
NCT04835064,NA,2021,3,0,NA,0,0,NA,0,DRUG,0,academic,18,13,NA,1,nab paclitaxel,drug,21,5,0.75,0
NCT04837118,NA,2021,NA,NA,NA,0,0,1,0,OTHER,0,academic,30,12,0.455,1,educational intervention,other,0,0,NA,1
NCT04837833,NA,2021,NA,NA,NA,0,0,1,0,DIAGNOSTIC_TEST,0,academic,21,9,1,1,ultrasound,diagnostic_test,1,1,NA,0
NCT04844970,0,2021,2,0,NA,0,0,1,0,DRUG,0,academic,0,0,NA,0,anamorelin hydrochloride,drug,0,0,NA,1
NCT04851106,NA,2021,NA,NA,NA,0,0,1,0,DIAGNOSTIC_TEST,0,unknown,0,0,NA,0,endoscopic ultrasound,diagnostic_test,3,2,0.5,0
NCT04858009,NA,2021,2,0,NA,0,0,1,0,DRUG,1,academic,14,6,0.333,1,cisplatin,drug,8,1,1,0
NCT04858334,NA,2021,2,0,NA,1,0,3,1,PROCEDURE,1,academic,44,7,0.733,1,biospecimen collection,procedure,0,0,NA,1
NCT04862260,NA,2021,0.5,0,NA,0,0,1,0,DRUG,0,unknown,0,0,NA,0,cholesterol metabolism disruption,drug,0,0,NA,1
NCT04870034,0,2021,0.5,0,NA,0,0,1,0,DRUG,1,academic,4,0,0,0,binimetinib,drug,2,2,0,0
NCT04875325,NA,2021,NA,NA,NA,0,0,2,1,OTHER,0,unknown,3,1,NA,0,standardized surveillance,other,0,0,NA,1
NCT04881487,NA,2021,NA,NA,NA,0,0,1,0,RADIATION,0,unknown,3,1,NA,0,additional stereotactic body radiation therapy,radiation,0,0,NA,1
NCT04883450,NA,2021,NA,NA,NA,0,0,1,0,DIAGNOSTIC_TEST,0,unknown,0,0,NA,0,magnetic resonance imaging mri,diagnostic_test,0,0,NA,1
NCT04883775,NA,2021,1,0,NA,0,0,1,0,DRUG,0,academic,21,9,1,1,mvt 2163,drug,0,0,NA,1
NCT04887805,NA,2021,2,0,NA,0,0,1,0,DRUG,1,academic,8,1,0,0,lenvatinib mesylate,drug,0,0,NA,1
NCT04888312,NA,2021,1,0,NA,0,0,3,1,BIOLOGICAL,1,unknown,0,0,NA,0,cd40 agonist mitazalimab in combination with chemotherapy,biological,0,0,NA,1
NCT04894643,NA,2021,NA,NA,NA,0,0,1,0,RADIATION,1,unknown,0,0,NA,0,proton ions,radiation,0,0,NA,1
NCT04897854,NA,2021,3,0,NA,0,0,1,0,DRUG,0,unknown,8,3,1,0,folfirinox,drug,17,8,0.286,0
NCT04899739,NA,2021,NA,NA,NA,0,0,1,0,DIAGNOSTIC_TEST,0,unknown,0,0,NA,0,echoendoscopy,diagnostic_test,0,0,NA,1
NCT04901741,NA,2021,2,0,NA,0,0,NA,0,DRUG,0,biotech,1,1,NA,0,olaptesed pegol,drug,0,0,NA,1
NCT04902261,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,14,13,1,1,tislelizumab,drug,0,0,NA,1
NCT04902352,NA,2021,NA,NA,NA,0,0,1,0,PROCEDURE,0,academic,0,0,NA,0,no periadventitial dissection of the sma,procedure,0,0,NA,1
NCT04911647,NA,2021,NA,NA,NA,1,1,1,0,DEVICE,0,academic,9,6,0.333,0,ercp using plastic stent,device,0,0,NA,1
NCT04911816,NA,2021,1,0,NA,0,0,1,0,DRUG,0,academic,0,0,NA,0,hydroxychloroquine sulfate,drug,1,1,NA,0
NCT04915417,NA,2021,NA,NA,NA,0,0,NA,0,RADIATION,0,academic,0,0,NA,0,stereotactic ablative body radiotherapy sabr,radiation,0,0,NA,1
NCT04919226,NA,2024,3,0,NA,0,0,5,1,DRUG,0,unknown,2,1,NA,0,fluorouracil,drug,17,2,0.6,0
NCT04922515,NA,2021,NA,NA,NA,0,0,1,0,OTHER,0,academic,0,0,NA,0,oral and rectal swabs for microbiome sequencing,other,0,0,NA,1
NCT04923529,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,1,0,NA,0,tas 102,drug,1,1,0,0
NCT04926467,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,2,0,0,0,anakinra,drug,0,0,NA,1
NCT04927780,NA,2021,3,0,NA,0,0,3,1,DRUG,1,academic,1,1,NA,0,leucovorin calcium,drug,0,0,NA,1
NCT04928625,NA,2021,1,0,NA,0,0,1,0,DRUG,0,biotech,0,0,NA,0,shr a1904,drug,0,0,NA,1
NCT04930991,NA,2021,0.5,0,NA,0,0,1,0,DRUG,0,academic,5,1,0,0,omeprazole,drug,0,0,NA,1
NCT04931381,NA,2021,3,0,NA,0,0,1,0,OTHER,0,academic,14,13,1,1,chemotherapy guided by organoid drug sensitivity test,other,0,0,NA,1
NCT04935359,NA,2021,3,0,NA,0,0,27,1,DRUG,0,big_pharma,2,1,0,0,nis793,drug,1,1,0,0
NCT04939610,NA,2025,2,0,NA,1,1,4,1,DRUG,0,big_pharma,5,4,NA,0,abraxane,drug,2,0,1,0
NCT04940286,NA,2021,2,0,NA,0,0,1,0,BIOLOGICAL,1,academic,30,12,0.455,1,durvalumab,biological,4,3,0,0
NCT04953962,1,2021,2,0,NA,0,0,1,0,DRUG,0,biotech,0,0,NA,0,cbp501 16,drug,0,0,NA,1
NCT04954378,NA,2021,NA,NA,NA,0,0,NA,0,DIAGNOSTIC_TEST,0,academic,2,2,NA,0,radiomics,diagnostic_test,0,0,NA,1
NCT04966143,NA,2021,0.5,0,NA,0,0,1,0,BIOLOGICAL,0,biotech,0,0,NA,0,ly011,biological,0,0,NA,1
NCT04969731,NA,2021,3,0,NA,0,0,1,0,DRUG,0,biotech,1,0,1,0,immuncell lc,drug,0,0,NA,1
NCT04970056,NA,2021,NA,NA,NA,0,0,11,1,NA,0,unknown,0,0,NA,0,biomarker,NA,41,24,0.5,0
NCT04975217,NA,2021,0.5,0,NA,0,0,1,0,PROCEDURE,1,academic,30,12,0.455,1,fecal microbiota transplantation,procedure,0,0,NA,1
NCT04975516,NA,2021,2,0,NA,0,0,1,0,DRUG,1,academic,14,6,0.333,1,chemotherapy,drug,17,7,0,0
NCT04977596,NA,2021,NA,NA,NA,0,0,1,0,OTHER,0,academic,7,6,0,0,no intervention,other,1,1,NA,0
NCT04983407,0,2021,1,0,NA,0,0,1,0,DRUG,0,biotech,0,0,NA,0,batiraxcept,drug,0,0,NA,1
NCT04984174,NA,2021,NA,NA,NA,0,0,1,0,NA,0,academic,4,3,1,0,supportive outcomes,NA,12,5,NA,0
NCT04986930,NA,2021,2,0,NA,0,0,1,0,RADIATION,1,academic,9,6,1,0,sbrt mfolfirinox,radiation,0,0,NA,1
NCT04990037,NA,2021,1,0,NA,0,0,2,1,DRUG,0,unknown,0,0,NA,0,can04,drug,0,0,NA,1
NCT04993846,NA,2021,NA,NA,NA,0,0,1,0,DIAGNOSTIC_TEST,0,unknown,3,3,NA,0,dental plaque sampling,diagnostic_test,0,0,NA,1
NCT04998552,NA,2021,NA,NA,NA,0,0,1,0,RADIATION,0,biotech,0,0,NA,0,cyberknife,radiation,1,1,1,0
NCT05006131,NA,2021,NA,NA,NA,0,0,1,0,OTHER,0,academic,3,1,0,0,screening for pancreatic cancer,other,0,0,NA,1
NCT05012540,NA,2021,NA,NA,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,supportive outcomes,NA,12,5,NA,0
NCT05013216,NA,2021,1,0,NA,0,0,1,0,DRUG,0,academic,29,9,0.583,1,cohort a patients at high risk of developing pancreatic cancer,drug,0,0,NA,1
NCT05014776,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,29,9,0.583,1,tadalafil,drug,1,0,1,0
NCT05023291,0,2020,NA,NA,NA,0,0,1,0,DIAGNOSTIC_TEST,0,academic,1,0,NA,0,positron emissie tomografie computer tomografie,diagnostic_test,0,0,NA,1
NCT05025371,1,2021,NA,NA,NA,0,0,1,0,OTHER,0,academic,1,1,NA,0,systemic immune inflammatory markers,other,0,0,NA,1
NCT05026905,NA,2021,2,0,NA,1,0,1,0,DRUG,0,academic,8,2,1,0,gemcitabine 1000 mg,drug,1,1,NA,0
NCT05034627,NA,2021,1,0,NA,0,0,1,0,PROCEDURE,1,academic,6,3,0,0,biopsy,procedure,3,2,NA,0
NCT05035147,NA,2021,4,0,NA,0,0,1,0,DRUG,0,academic,3,2,0,0,albumin bound paclitaxel,drug,1,1,NA,0
NCT05042128,NA,2021,2,0,NA,0,0,2,1,DRUG,0,unknown,1,1,NA,0,lsta1,drug,0,0,NA,1
NCT05043532,NA,2021,NA,NA,NA,1,0,1,0,PROCEDURE,0,biotech,1,0,0,0,2 passes during eus guided fine needle biopsy,procedure,0,0,NA,1
NCT05047991,NA,2021,2,0,NA,0,0,NA,0,DRUG,0,biotech,1,1,NA,0,irinotecan liposome injection,drug,0,0,NA,1
NCT05048524,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,8,2,1,0,s 1 leucovorin oxaliplatin and gemcitabine,drug,0,0,NA,1
NCT05048810,NA,2020,NA,NA,NA,0,0,1,0,RADIATION,0,academic,0,0,NA,0,68ga dota nt 20 3,radiation,0,0,NA,1
NCT05052567,NA,2021,1,0,NA,0,0,1,0,DRUG,0,biotech,0,0,NA,0,cend 1,drug,1,1,1,0
NCT05052671,NA,2021,NA,NA,NA,0,0,1,0,NA,0,academic,5,1,0,0,biomarker,NA,41,24,0.5,0
NCT05055323,NA,2021,1,0,NA,0,0,1,0,DRUG,0,academic,0,0,NA,0,pyrvinium pamoate,drug,0,0,NA,1
NCT05058846,NA,2021,NA,NA,NA,0,0,1,0,PROCEDURE,1,academic,5,0,0.333,0,biospecimen collection,procedure,0,0,NA,1
NCT05065801,NA,2021,2,0,NA,0,0,1,0,COMBINATION_PRODUCT,1,unknown,4,1,1,0,gembrax folfirinox arm a,combination_product,0,0,NA,1
NCT05066802,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,9,6,0.333,0,neoadjuvant modified folfirinox,drug,0,0,NA,1
NCT05068752,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,5,5,NA,0,vemurafenib,drug,0,0,NA,1
NCT05074589,1,2021,3,0,NA,0,0,1,0,DRUG,0,biotech,4,4,0.5,0,irinotecan liposome 5 fluorouracil leucovorin,drug,0,0,NA,1
NCT05077800,NA,2021,2,0,NA,0,0,1,0,DRUG,0,unknown,0,0,NA,0,folfirninox,drug,0,0,NA,1
NCT05078775,NA,2021,NA,NA,NA,0,0,1,0,OTHER,0,biotech,0,0,NA,0,neaar medical food,other,0,0,NA,1
NCT05083247,NA,2021,2,0,NA,0,0,1,0,DRUG,1,academic,0,0,NA,0,mfolfirinox or gemcitabine nab paclitaxel,drug,0,0,NA,1
NCT05083780,NA,2021,1,0,NA,0,0,1,0,DRUG,0,unknown,0,0,NA,0,chlorphenesin carbamate hydroxychloroquine,drug,0,0,NA,1
NCT05086250,NA,2021,0.5,0,NA,0,0,1,0,DRUG,0,academic,1,0,NA,0,ketamine,drug,0,0,NA,1
NCT05088161,NA,2021,NA,NA,NA,0,0,1,0,NA,0,academic,0,0,NA,0,biomarker,NA,41,24,0.5,0
NCT05088889,NA,2021,1,0,NA,0,0,1,0,DRUG,1,academic,1,0,NA,0,nivolumab,drug,12,12,0.4,0
NCT05093231,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,6,1,NA,0,pembrolizumab,drug,7,6,0.5,0
NCT05098197,NA,2021,0.5,0,NA,0,0,1,0,BIOLOGICAL,0,biotech,0,0,NA,0,tumor infiltrating lymphocyte,biological,0,0,NA,1
NCT05100329,NA,2021,2,0,NA,0,0,NA,0,DRUG,0,biotech,0,0,NA,0,mitoxantrone hydrochloride liposome injection,drug,0,0,NA,1
NCT05102721,NA,2021,1,0,NA,0,0,1,0,DRUG,0,biotech,0,0,NA,0,avelumab and pepinemab,drug,0,0,NA,1
NCT05111353,NA,2021,1,0,NA,0,0,1,0,BIOLOGICAL,0,academic,14,8,0.25,0,optimized neoantigen synthetic long peptide vaccine,biological,0,0,NA,1
NCT05114213,0,2021,2,0,NA,0,0,2,1,RADIATION,1,academic,3,2,NA,0,sbrt,radiation,4,3,0.667,0
NCT05116917,0,2021,2,0,NA,0,0,1,0,DRUG,1,academic,4,4,0.667,0,nivolumab,drug,12,12,0.4,0
NCT05117723,NA,2021,NA,NA,NA,0,0,1,0,NA,0,academic,0,0,NA,0,imaging diagnostics,NA,37,16,0,0
NCT05132244,NA,2021,NA,NA,NA,0,0,1,0,PROCEDURE,1,unknown,2,2,NA,0,endocrinologist directed target blood glucose level 4 10 mmol l using data from a continuous glucose monitor cgm,procedure,0,0,NA,1
NCT05132504,NA,2021,2,0,NA,0,0,1,0,DRUG,0,unknown,1,1,1,0,pembrolizumab,drug,7,6,0.5,0
NCT05138159,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,18,13,NA,1,donafenib,drug,0,0,NA,1
NCT05138302,NA,2021,NA,NA,NA,0,0,1,0,OTHER,0,academic,5,5,NA,0,observation,other,1,0,NA,0
NCT05139199,1,2021,NA,NA,NA,0,0,1,0,BEHAVIORAL,0,academic,1,0,NA,0,auricular point acupressure group,behavioral,0,0,NA,1
NCT05141149,NA,2021,1,0,NA,0,0,4,1,DRUG,0,biotech,0,0,NA,0,pbp1510 400mg 16ml,drug,0,0,NA,1
NCT05141513,NA,2021,1,0,NA,0,0,1,0,RADIATION,0,academic,29,9,0.583,1,high dose rate brachytherapy hdr intraoperative radiation therapy iort,radiation,0,0,NA,1
NCT05141643,NA,2021,0.5,0,NA,0,0,1,0,DIAGNOSTIC_TEST,0,academic,21,9,1,1,pet scan,diagnostic_test,0,0,NA,1
NCT05143151,NA,2021,1,0,NA,0,0,1,0,BIOLOGICAL,0,academic,0,0,NA,0,cd276 car t cells,biological,0,0,NA,1
NCT05143970,NA,2023,1,0,NA,0,0,2,1,NA,0,unknown,6,1,NA,0,advanced disease,NA,241,67,0,0
NCT05147168,NA,2021,NA,NA,NA,0,0,1,0,OTHER,0,academic,1,0,NA,0,questionnaire,other,1,0,NA,0
NCT05149326,NA,2021,3,0,NA,0,0,1,0,DRUG,0,biotech,0,0,NA,0,kn046,drug,0,0,NA,1
NCT05162118,NA,2021,1,0,NA,0,0,1,0,DRUG,1,academic,3,1,1,0,recombinant human il12 15 pdl1b oncolytic hsv 1 injection vero cell in combination with nivolumab,drug,0,0,NA,1
NCT05168254,NA,2021,NA,NA,NA,0,0,1,0,NA,0,academic,4,4,NA,0,advanced disease,NA,214,65,0,0
NCT05168527,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,18,13,NA,1,fruquintinib albumin paclitaxel gemcitabine,drug,0,0,NA,1
NCT05170802,NA,2019,NA,NA,NA,0,0,1,0,OTHER,0,unknown,0,0,NA,0,nanoknife procedure,other,0,0,NA,1
NCT05178628,NA,2021,3,0,NA,0,0,1,0,DRUG,0,unknown,0,0,NA,0,innohep,drug,0,0,NA,1
NCT05181605,NA,2021,2,0,NA,0,0,1,0,DRUG,0,unknown,0,0,NA,0,folfirinox and stereotactic body radiotherapy,drug,0,0,NA,1
NCT05182112,NA,2021,1,0,NA,0,0,1,0,RADIATION,1,academic,21,9,1,1,whole liver irradiation wli,radiation,0,0,NA,1
NCT05185869,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,4,4,NA,0,shr6390,drug,0,0,NA,1
NCT05187416,NA,2021,NA,NA,NA,0,0,1,0,DIAGNOSTIC_TEST,0,academic,0,0,NA,0,two dimensional shear wave elastography,diagnostic_test,0,0,NA,1
NCT05188573,NA,2021,NA,NA,NA,0,0,1,0,DEVICE,0,unknown,0,0,NA,0,early detection pancreatic cancer test,device,0,0,NA,1
NCT05188586,0,2021,NA,NA,NA,0,0,1,0,OTHER,0,unknown,0,0,NA,0,mri imaging,other,0,0,NA,1
NCT05191498,NA,2022,NA,NA,NA,0,0,1,0,DEVICE,0,academic,1,1,NA,0,quiremspheres,device,0,0,NA,1
NCT05195281,NA,2021,NA,NA,NA,0,0,1,0,PROCEDURE,0,unknown,10,2,0.75,0,fine needle biopsy or aspiration,procedure,0,0,NA,1
NCT05201729,NA,2022,NA,NA,NA,0,0,1,0,NA,0,academic,6,6,NA,0,advanced disease,NA,228,69,0,0
NCT05209074,NA,2022,1,0,NA,0,0,1,0,DRUG,0,academic,10,0,0.2,0,ivosidenib,drug,0,0,NA,1
NCT05218629,NA,2022,2,0,NA,0,0,1,0,DRUG,0,academic,1,1,1,0,anlotinib pd 1 inhibitor,drug,0,0,NA,1
NCT05218889,NA,2022,1,0,NA,0,0,1,0,DRUG,0,academic,6,3,NA,0,surufatinib camrelizumab nab paclitaxel s 1,drug,0,0,NA,1
NCT05222204,NA,2021,2,0,NA,0,0,1,0,DRUG,0,academic,18,13,NA,1,intraperitoneal ip cisplatin combined with intravenous gemcitabine nab paclitaxel,drug,0,0,NA,1
NCT05228808,NA,2022,NA,NA,NA,0,0,1,0,NA,0,academic,0,0,NA,0,immunotherapy,NA,3,1,NA,0
NCT05239182,0,2022,2,0,NA,0,0,1,0,DRUG,0,unknown,0,0,NA,0,9 ing 41,drug,0,0,NA,1
NCT05241249,NA,2022,2,0,NA,0,0,1,0,DRUG,0,unknown,1,1,NA,0,bethanechol,drug,0,0,NA,1
NCT05244174,NA,2022,NA,NA,NA,0,0,1,0,DEVICE,0,academic,0,0,NA,0,pancreatic stent,device,0,0,NA,1
NCT05247164,NA,2022,NA,NA,NA,0,0,1,0,PROCEDURE,0,unknown,11,3,0.75,0,eus guided portal vein sampling,procedure,0,0,NA,1
NCT05248750,NA,2022,NA,NA,NA,0,0,1,0,NA,0,academic,2,2,0,0,imaging diagnostics,NA,39,15,0,0
NCT05249101,NA,2022,1,0,NA,0,0,1,0,DRUG,0,biotech,0,0,NA,0,ivaltinostat,drug,0,0,NA,1
NCT05253313,NA,2022,NA,NA,NA,1,0,NA,0,OTHER,0,academic,0,0,NA,0,mri scan,other,0,0,NA,1
NCT05254171,NA,2022,2,0,NA,0,0,10,1,DRUG,1,biotech,2,1,NA,0,sbp 101,drug,2,1,NA,0
NCT05257122,NA,2022,2,0,NA,0,0,1,0,DRUG,0,academic,22,17,NA,1,fruquintinib,drug,0,0,NA,1
NCT05257434,NA,2022,NA,NA,NA,0,0,1,0,BEHAVIORAL,0,academic,0,0,NA,0,inbody,behavioral,0,0,NA,1
NCT05257993,NA,2022,1,0,NA,0,0,1,0,DRUG,0,biotech,0,0,NA,0,jpi 547,drug,0,0,NA,1
NCT05262452,NA,2021,NA,NA,NA,0,0,1,0,DEVICE,1,academic,13,7,1,0,alpius 900 an ultrasound guided high intensity focused ultrasound system,device,0,0,NA,1
NCT05265663,NA,2022,NA,NA,NA,0,0,1,0,RADIATION,0,unknown,3,2,NA,0,stereotactic ablative radiotherapy,radiation,0,0,NA,1
NCT05268692,NA,2022,2,0,NA,0,0,1,0,DRUG,0,academic,0,0,NA,0,gs,drug,0,0,NA,1
NCT05271110,NA,2022,NA,NA,NA,0,0,1,0,PROCEDURE,0,academic,1,1,NA,0,liver resection ablation,procedure,0,0,NA,1
NCT05273554,NA,2022,1,0,NA,0,0,1,0,DRUG,0,academic,33,12,0.455,1,pembrolizumab,drug,9,8,0.5,0
NCT05275062,NA,2022,0.5,0,NA,0,0,1,0,DRUG,0,biotech,0,0,NA,0,im92 car t cells,drug,0,0,NA,1
NCT05275478,NA,2024,1,0,NA,0,0,1,0,DRUG,0,biotech,0,0,NA,0,tng908,drug,0,0,NA,1
NCT05277766,NA,2023,1,0,NA,0,0,1,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,241,67,0,0
NCT05277987,NA,2022,0.5,0,NA,0,0,1,0,DRUG,0,academic,0,0,NA,0,hec 016 0 5 10 6 car t cells,drug,0,0,NA,1
NCT05289830,0,2022,2,0,NA,0,0,1,0,DRUG,1,academic,10,0,0.2,0,escitalopram,drug,0,0,NA,1
NCT05289895,NA,2022,NA,NA,NA,0,0,NA,0,OTHER,0,academic,2,2,NA,0,no intervention,other,2,2,NA,0
NCT05296421,NA,2022,NA,NA,NA,0,0,1,0,PROCEDURE,1,academic,2,0,0,0,biopsy,procedure,4,3,NA,0
NCT05298020,NA,2022,2,0,NA,0,0,1,0,DRUG,0,academic,0,0,NA,0,envafolimab,drug,0,0,NA,1
NCT05298722,NA,2021,NA,NA,NA,0,0,2,1,DIAGNOSTIC_TEST,0,academic,2,1,0,0,imaging analysis of ct scan and mri with radiomics and genetic analysis of peripheral blood samples and questionnaires,diagnostic_test,0,0,NA,1
NCT05303090,NA,2022,1,0,NA,0,0,1,0,DRUG,0,academic,22,17,NA,1,h101,drug,0,0,NA,1
NCT05304936,NA,2022,1,0,NA,0,0,1,0,DRUG,0,biotech,7,6,0,0,hcw9218,drug,0,0,NA,1
NCT05305001,NA,2021,NA,NA,NA,0,0,1,0,GENETIC,0,unknown,0,0,NA,0,invitae multi cancer panel,genetic,0,0,NA,1
NCT05306028,NA,2022,2,0,NA,0,0,1,0,DRUG,0,academic,22,17,NA,1,metformin or insulin treatment,drug,0,0,NA,1
NCT05313854,NA,2022,NA,NA,NA,0,0,1,0,NA,0,academic,6,6,NA,0,biomarker,NA,46,27,0.5,0
NCT05314998,NA,2022,3,0,NA,1,0,2,1,DRUG,0,unknown,0,0,NA,0,oxaliplatin,drug,12,3,0.667,0
NCT05325281,0,2022,1,0,NA,0,0,1,0,DRUG,1,unknown,5,3,0,0,cpi 613 dose level 1 0 250 mg m 2,drug,0,0,NA,1
NCT05327400,NA,2022,NA,NA,NA,0,0,1,0,OTHER,0,academic,0,0,NA,0,pathological,other,0,0,NA,1
NCT05327582,NA,2022,1,0,NA,0,0,1,0,DRUG,0,academic,6,3,NA,0,durvalumab,drug,5,4,0,0
NCT05329597,NA,2021,NA,NA,NA,0,0,1,0,GENETIC,0,academic,0,0,NA,0,genotyping,genetic,0,0,NA,1
NCT05336266,NA,2022,0.5,0,NA,0,0,1,0,DRUG,0,unknown,3,2,1,0,ketorolac tromethamine,drug,0,0,NA,1
NCT05340569,NA,2022,NA,NA,NA,0,0,1,0,DIAGNOSTIC_TEST,0,academic,0,0,NA,0,whole body diffusion weighted magnetic resonance imaging,diagnostic_test,0,0,NA,1
NCT05346146,NA,2022,2,0,1,0,0,1,0,DRUG,0,academic,6,6,NA,0,sintilimab gemcitabine albumin paclitaxel,drug,0,0,NA,1
NCT05350384,1,2022,NA,NA,NA,0,0,1,0,DRUG,0,academic,0,0,NA,0,methylprednisolone,drug,0,0,NA,1
